source_name,family,traits,dataset_keys,source_rows
Eucalyptus dielsii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus diminuta,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus diptera,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus discreta,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus dissimulata,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus distans,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus distuberosa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus dolichocera,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus dolorosa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus doratoxylon,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus dorrigoensis,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus drummondii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus dundasii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus dura,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus ebbanoensis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus ecostata,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus educta,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus effusa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus elaeophloia,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus elliptica,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus erectifolia,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus eremicola,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus erosa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus eudesmioides,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus ewartiana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus exigua,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus exilipes,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus exilis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus expressa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus extensa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus extrica,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus falcata,Myrtaceae,flower_primary_color,Stephens_2024,2
Eucalyptus famelica,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus farinosa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus flavida,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus flindersii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus flocktoniae,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus foliosa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus formanii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus fracta,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Eucalyptus fraseri,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus frenchiana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus froggattii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus fulgens,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus fusiformis,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus gardneri,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus georgei,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus gigantangion,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus gillii,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus gittinsii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus glaucina,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus glomericassis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus glomerosa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus gongylocarpa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus goniantha,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus goniocarpa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus granitica,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus gregoryensis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus griffithsii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus grisea,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus grossa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus gypsophila,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus halophila,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus hebetifolia,Myrtaceae,flower_primary_color,Stephens_2024,2
Eucalyptus helidonica,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus histophylla,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus horistes,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus howittiana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus hypolaena,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus ignorabilis,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus imitans,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus incerata,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus indurata,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus infera,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus insularis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus interstans,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus intertexta,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus johnsoniana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus jucunda,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus jutsonii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus kabiana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus kartzoffiana,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus kenneallyi,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus kessellii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus kingsmillii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus kochii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus kondininensis,Myrtaceae,flower_primary_color,Stephens_2024,2
Eucalyptus koolpinensis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus kruseana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus kumarlensis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus lacrimans,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus laeliae,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus laevis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus lane-poolei,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus langleyi,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus largeana,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus latens,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus leprophloia,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus leptocalyx,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus leptophylla,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus leptopoda,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus lesouefii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus leucophloia,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus leucophylla,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus ligulata,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus lirata,Myrtaceae,flower_primary_color,Stephens_2024|eFLOWER_Dun_2022,2
Eucalyptus litorea,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus livida,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus longicornis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus longirostrata,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus longissima,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus loxophleba,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus lucasii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus lucens,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus luculenta,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus luteola,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus mackintyi,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus macrocarpa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus magnificata,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus malacoxylon,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus mannensis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus mckieana,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus mcquoidii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus megasepala,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus melanoleuca,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus melanophitra,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus melanophloia,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus melanoxylon,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus merrickiae,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus michaeliana,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus micranthera,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus microneura,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus microschema,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus mimica,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus minniritchi,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus misella,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus mitchelliana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus moderata,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus mooreana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus moorei,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus morrisii,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus myriadena,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus nandewarica,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus neglecta,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus neutra,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus nigrifunda,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus nobilis,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus normantonensis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus notabilis,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus nova-anglica,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus nudicaulis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus nutans,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus obesa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus ochrophloia,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus odontocarpa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus oldfieldii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus olida,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus olivina,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus ophitica,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus opimiflora,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus optima,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus orbifolia,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus ordiana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus orgadophila,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus ornata,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus orthostemon,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus ovularis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus oxymitra,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus pachycalyx,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus pachyloma,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus pachyphylla,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus paedoglauca,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus panda,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus pantoleuca,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus pendens,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus peninsularis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus perangusta,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus percostata,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus persistens,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus petiolaris,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus petraea,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus petrensis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus phaenophylla,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus phoenicea,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus pilbarensis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus pileata,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus pimpiniana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus placita,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus platycorys,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus platydisca,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus pleurocarpa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus polita,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus polybractea,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus praetermissa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus prava,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus prolixa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus prominens,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus protensa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus provecta,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus proxima,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus pruiniramis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus psammitica,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus pterocarpa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus pumila,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus purpurata,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus pyriformis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus quadrans,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus quadricostata,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus quaerenda,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus rameliana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus raveretiana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus ravida,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus recta,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus recurva,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus redunca,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus relicta,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus repullulans,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus retinens,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus retusa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus rhombica,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus rhomboidea,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus rigens,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus rigidula,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus risdonii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus rosacea,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus rossii,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus rowleyi,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus roycei,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus rubiginosa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus rugulata,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus rupestris,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus sabulosa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus salicola,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus salubris,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus sargentii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus saxatilis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus scopulorum,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus scyphocalyx,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus semiglobosa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus semota,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus sepulcralis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus sessilis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus sheathiana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus shirleyi,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus sicilifolia,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus similis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus singularis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus sinuosa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus sparsa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus sparsifolia,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus splendens,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus sporadica,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus spreta,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus staeri,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus steedmanii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus stowardii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus striaticalyx,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus stricklandii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus strzeleckii,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus sturgissiana,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus subangusta,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus suberea,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus subtilis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus suffulgens,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus suggrandis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus surgens,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus sweedmaniana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus synandra,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus talyuberlup,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus tardecidens,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus taurina,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus tenella,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,3
Eucalyptus tenera,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus tenuipes,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus tenuis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus tephroclada,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus terebra,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus terrica,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus tetrapleura,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus thamnoides,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus tholiformis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus thozetiana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus todtiana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus tortilis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus transcontinentalis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus trivalva,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus tumida,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus ultima,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus umbrawarrensis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus uncinata,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus urna,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus valens,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus varia,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus vegrandis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus vesiculosa,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus vicina,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus victoriana,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus virens,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus virginea,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus vittata,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus vokesensis,Myrtaceae,flower_primary_color,Stephens_2024,1
Eucalyptus volcanica,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Eucalyptus wandoo,Myrtaceae,flower_primary_color,Stephens_2024,1
