accepted_species,genus,family,n_islands,n_records
Kallstroemia californica,Kallstroemia,Zygophyllaceae,15,54
Kallstroemia curta,Kallstroemia,Zygophyllaceae,5,14
Kallstroemia grandiflora,Kallstroemia,Zygophyllaceae,1,2
Kallstroemia incana,Kallstroemia,Zygophyllaceae,1,3
Kallstroemia maxima,Kallstroemia,Zygophyllaceae,41,199
Kallstroemia parviflora,Kallstroemia,Zygophyllaceae,1,1
Kallstroemia peninsularis,Kallstroemia,Zygophyllaceae,3,3
Kallstroemia pubescens,Kallstroemia,Zygophyllaceae,26,73
Kalmia angustifolia,Kalmia,Ericaceae,66,3469
Kalmia buxifolia,Kalmia,Ericaceae,1,1
Kalmia ericoides,Kalmia,Ericaceae,2,49
Kalmia hirsuta,Kalmia,Ericaceae,5,24
Kalmia latifolia,Kalmia,Ericaceae,16,694
Kalmia microphylla,Kalmia,Ericaceae,2,2
Kalmia polifolia,Kalmia,Ericaceae,45,872
Kalmia procumbens,Kalmia,Ericaceae,222,8040
Kalopanax septemlobus,Kalopanax,Araliaceae,71,3411
Kaloxylon hookeri,Kaloxylon,,1,16
Kanahia laniflora,Kanahia,Apocynaceae,3,16
Kanakomyrtus dawsoniana,Kanakomyrtus,Myrtaceae,1,1
Kanakomyrtus longipetiolata,Kanakomyrtus,Myrtaceae,1,24
Kanakomyrtus mcphersonii,Kanakomyrtus,Myrtaceae,1,8
Kanakomyrtus myrtopsidoides,Kanakomyrtus,Myrtaceae,1,28
Kanakomyrtus prominens,Kanakomyrtus,Myrtaceae,1,28
Kanakomyrtus revoluta,Kanakomyrtus,Myrtaceae,1,2
Kanaloa kahoolawensis,Kanaloa,Fabaceae,1,1
Kanapia monstrosa,Kanapia,Rubiaceae,6,35
Kanapia wenzelii,Kanapia,Rubiaceae,1,1
Kandelia candel,Kandelia,Rhizophoraceae,12,83
Kandelia obovata,Kandelia,Rhizophoraceae,26,811
Kania eugenioides,Kania,Myrtaceae,5,128
Kania hirsutula,Kania,Myrtaceae,1,7
Kania nettotensis,Kania,Myrtaceae,1,1
Kania platyphylla,Kania,Myrtaceae,1,2
Kania urdanetensis,Kania,Myrtaceae,1,3
Karomia humbertii,Karomia,Lamiaceae,1,35
Karomia macrocalyx,Karomia,Lamiaceae,1,130
Karomia madagascariensis,Karomia,Lamiaceae,1,12
Karomia microphylla,Karomia,Lamiaceae,1,174
Karomia mira,Karomia,Lamiaceae,1,92
Karomia speciosa,Karomia,Lamiaceae,4,13
Karomia tettensis,Karomia,Lamiaceae,4,8
Karpatiosorbus admonitor,Karpatiosorbus,Rosaceae,1,134
Karpatiosorbus bristoliensis,Karpatiosorbus,Rosaceae,1,505
Karpatiosorbus croceocarpa,Karpatiosorbus,Rosaceae,7,1384
Karpatiosorbus devoniensis,Karpatiosorbus,Rosaceae,3,2426
Karpatiosorbus hybrida,Karpatiosorbus,Rosaceae,1,79
Karpatiosorbus latifolia,Karpatiosorbus,Rosaceae,14,777
Karpatiosorbus sellii,Karpatiosorbus,Rosaceae,1,60
Karpatiosorbus subcuneata,Karpatiosorbus,Rosaceae,1,432
Karpatiosorbus tauricola,Karpatiosorbus,Rosaceae,2,2
Karwinskia calderonii,Karwinskia,Rhamnaceae,2,5
Karwinskia caloneura,Karwinskia,Rhamnaceae,2,12
Karwinskia humboldtiana,Karwinskia,Rhamnaceae,12,27
Karwinskia latifolia,Karwinskia,Rhamnaceae,1,1
Karwinskia oblongifolia,Karwinskia,Rhamnaceae,1,11
Karwinskia orbiculata,Karwinskia,Rhamnaceae,1,12
Karwinskia parvifolia,Karwinskia,Rhamnaceae,2,2
Karwinskia potrerilloana,Karwinskia,Rhamnaceae,1,3
Karwinskia rocana,Karwinskia,Rhamnaceae,1,7
Katapsuxis silaifolia,Katapsuxis,Apiaceae,5,20
Kaviria lachnantha,Kaviria,Amaranthaceae,3,16
Kayea assamica,Kayea,Calophyllaceae,1,1
Kayea beccariana,Kayea,Calophyllaceae,2,14
Kayea borneensis,Kayea,Calophyllaceae,1,29
Kayea calophylloides,Kayea,Calophyllaceae,1,10
Kayea catharinae,Kayea,Calophyllaceae,1,8
Kayea coriacea,Kayea,Calophyllaceae,2,12
Kayea elmeri,Kayea,Calophyllaceae,2,27
Kayea grandis,Kayea,Calophyllaceae,2,13
Kayea hexapetala,Kayea,Calophyllaceae,1,27
Kayea korthalsiana,Kayea,Calophyllaceae,1,1
Kayea kunstleri,Kayea,Calophyllaceae,1,1
Kayea lepidota,Kayea,Calophyllaceae,3,9
Kayea macrantha,Kayea,Calophyllaceae,1,42
Kayea macrophylla,Kayea,Calophyllaceae,1,5
Kayea manii,Kayea,Calophyllaceae,2,11
Kayea megalocarpa,Kayea,Calophyllaceae,1,1
Kayea myrtifolia,Kayea,Calophyllaceae,1,10
Kayea navesii,Kayea,Calophyllaceae,2,3
Kayea oblongifolia,Kayea,Calophyllaceae,2,24
Kayea paniculata,Kayea,Calophyllaceae,5,20
Kayea philippinensis,Kayea,Calophyllaceae,4,8
Kayea racemosa,Kayea,Calophyllaceae,2,3
Kayea scalarinervosa,Kayea,Calophyllaceae,2,6
Kayea stylosa,Kayea,Calophyllaceae,1,2
Kearnemalvastrum lacteum,Kearnemalvastrum,Malvaceae,1,4
Keckiella antirrhinoides,Keckiella,Plantaginaceae,1,1
Keckiella cordifolia,Keckiella,Plantaginaceae,3,304
Keckiella ternata,Keckiella,Plantaginaceae,1,1
Kedhalia flaviflora,Kedhalia,Zingiberaceae,1,2
Kedrostis cogniauxii,Kedrostis,Cucurbitaceae,1,2
Kedrostis courtallensis,Kedrostis,Cucurbitaceae,1,2
Kedrostis dissecta,Kedrostis,Cucurbitaceae,1,8
Kedrostis elongata,Kedrostis,Cucurbitaceae,3,75
Kedrostis foetidissima,Kedrostis,Cucurbitaceae,5,18
Kedrostis lanuginosa,Kedrostis,Cucurbitaceae,2,11
Kedrostis laxa,Kedrostis,Cucurbitaceae,1,36
Kedrostis nana,Kedrostis,Cucurbitaceae,1,1
Kedrostis perrieri,Kedrostis,Cucurbitaceae,1,7
Keetia gueinzii,Keetia,Rubiaceae,2,9
Keetia hispida,Keetia,Rubiaceae,1,1
Keetia zanzibarica,Keetia,Rubiaceae,4,18
Kegeliella houtteana,Kegeliella,Orchidaceae,1,1
Kelleria childii,Kelleria,Thymelaeaceae,1,93
Kelleria croizatii,Kelleria,Thymelaeaceae,2,188
Kelleria dieffenbachii,Kelleria,Thymelaeaceae,8,2070
Kelleria ericoides,Kelleria,Thymelaeaceae,2,134
Kelleria laxa,Kelleria,Thymelaeaceae,2,191
Kelleria lyallii,Kelleria,Thymelaeaceae,5,84
Kelleria multiflora,Kelleria,Thymelaeaceae,2,74
Kelleria paludosa,Kelleria,Thymelaeaceae,1,72
Kelleria patula,Kelleria,Thymelaeaceae,1,11
Kelleria tessellata,Kelleria,Thymelaeaceae,1,64
Kelleria villosa,Kelleria,Thymelaeaceae,2,168
Kellochloa verrucosa,Kellochloa,Poaceae,11,42
Kendrickia walkeri,Kendrickia,Melastomataceae,1,13
Kennedia coccinea,Kennedia,Fabaceae,1,2
Kennedia lateritia,Kennedia,Fabaceae,1,1
Kennedia nigricans,Kennedia,Fabaceae,6,25
Kennedia prostrata,Kennedia,Fabaceae,19,808
Kennedia rubicunda,Kennedia,Fabaceae,11,75
Kennedia stirlingii,Kennedia,Fabaceae,1,1
Kentia macarthurii,Hydriastele,Arecaceae,1,1
Kermadecia brinoniae,Kermadecia,Proteaceae,1,23
Kermadecia elliptica,Kermadecia,Proteaceae,1,4
Kermadecia pronyensis,Kermadecia,Proteaceae,1,34
Kermadecia rotundifolia,Kermadecia,Proteaceae,1,104
Kermadecia sinuata,Kermadecia,Proteaceae,1,91
Kernera saxatilis,Kernera,Brassicaceae,2,7
Kerria japonica,Kerria,Rosaceae,40,4848
Kerriodoxa elegans,Kerriodoxa,Arecaceae,3,18
Keteleeria davidiana,Keteleeria,Pinaceae,4,130
Keteleeria evelyniana,Keteleeria,Pinaceae,2,18
Keteleeria fortunei,Keteleeria,Pinaceae,3,10
Kewa acida,Kewa,Kewaceae,2,12
Kewa bowkeriana,Kewa,Kewaceae,1,8
Keysseria bellidiformis,Keysseria,Asteraceae,1,11
Keysseria extensa,Keysseria,Asteraceae,1,14
Keysseria fasciculata,Keysseria,Asteraceae,1,7
Keysseria gibbsiae,Keysseria,Asteraceae,2,33
Keysseria helena,Keysseria,Asteraceae,1,22
Keysseria pinguiculiformis,Keysseria,Asteraceae,1,19
Keysseria radicans,Keysseria,Asteraceae,2,152
Keysseria rosulans,Keysseria,Asteraceae,1,2
Keysseria tomentella,Keysseria,Asteraceae,1,8
Keysseria wollastonii,Keysseria,Asteraceae,1,16
Khaya anthotheca,Khaya,Meliaceae,2,5
Khaya grandifoliola,Khaya,Meliaceae,1,2
Khaya ivorensis,Khaya,Meliaceae,1,2
Khaya madagascariensis,Khaya,Meliaceae,3,52
Khaya nyasica,Khaya,Meliaceae,1,1
Khaya senegalensis,Khaya,Meliaceae,16,63
Kibara archboldiana,Kibara,Monimiaceae,1,5
Kibara bullata,Kibara,Monimiaceae,1,11
Kibara carrii,Kibara,Monimiaceae,1,2
Kibara chimbuensis,Kibara,Monimiaceae,1,4
Kibara coriacea,Kibara,Monimiaceae,20,193
Kibara elongata,Kibara,Monimiaceae,2,4
Kibara ferox,Kibara,Monimiaceae,1,2
Kibara flagelliformis,Kibara,Monimiaceae,1,1
Kibara formicarum,Kibara,Monimiaceae,1,3
Kibara fragrans,Kibara,Monimiaceae,1,1
Kibara fugax,Kibara,Monimiaceae,2,14
Kibara hartleyi,Kibara,Monimiaceae,1,2
Kibara katikii,Kibara,Monimiaceae,1,4
Kibara kostermansii,Kibara,Monimiaceae,4,10
Kibara latifolia,Kibara,Monimiaceae,2,60
Kibara laurifolia,Kibara,Monimiaceae,2,8
Kibara leachii,Kibara,Monimiaceae,1,4
Kibara macrantha,Kibara,Monimiaceae,1,3
Kibara moluccana,Kibara,Monimiaceae,7,55
Kibara nitens,Kibara,Monimiaceae,1,5
Kibara oblongata,Kibara,Monimiaceae,2,3
Kibara obtusa,Kibara,Monimiaceae,1,2
Kibara oligocarpella,Kibara,Monimiaceae,1,1
Kibara papuana,Kibara,Monimiaceae,4,35
Kibara rennerae,Kibara,Monimiaceae,1,1
Kibara royenii,Kibara,Monimiaceae,1,1
Kibara shungolensis,Kibara,Monimiaceae,1,2
Kibara sleumeri,Kibara,Monimiaceae,1,4
Kibara streimannii,Kibara,Monimiaceae,1,2
Kibara versteeghii,Kibara,Monimiaceae,1,2
Kibara warenensis,Kibara,Monimiaceae,1,1
Kibaropsis caledonica,Kibaropsis,Monimiaceae,1,116
Kibatalia arborea,Kibatalia,Apocynaceae,7,35
Kibatalia blancoi,Kibatalia,Apocynaceae,3,11
Kibatalia borneensis,Kibatalia,Apocynaceae,1,1
Kibatalia elmeri,Kibatalia,Apocynaceae,2,12
Kibatalia gitingensis,Kibatalia,Apocynaceae,5,34
Kibatalia laurifolia,Kibatalia,Apocynaceae,1,1
Kibatalia macgregori,Kibatalia,Apocynaceae,2,3
Kibatalia maingayi,Kibatalia,Apocynaceae,7,59
Kibatalia merrilliana,Kibatalia,Apocynaceae,1,1
Kibatalia puberula,Kibatalia,Apocynaceae,1,2
Kibatalia stenopetala,Kibatalia,Apocynaceae,2,3
Kibatalia villosa,Kibatalia,Apocynaceae,3,24
Kibatalia wigmanii,Kibatalia,Apocynaceae,1,28
Kickxia,Kickxia,Plantaginaceae,5,10
Kickxia aegyptiaca,Kickxia,Plantaginaceae,4,17
Kickxia arborea,Kickxia,Plantaginaceae,3,20
Kickxia cirrhosa,Kickxia,Plantaginaceae,17,590
Kickxia commutata,Kickxia,Plantaginaceae,61,1797
Kickxia elatine,Kickxia,Plantaginaceae,116,25019
Kickxia lanigera,Kickxia,Plantaginaceae,6,93
Kickxia pendula,Kickxia,Plantaginaceae,2,33
Kickxia pseudoscoparia,Kickxia,Plantaginaceae,3,16
Kickxia spuria,Kickxia,Plantaginaceae,49,16768
Kielmeyera lathrophyton,Kielmeyera,Calophyllaceae,1,2
Kielmeyera marauensis,Kielmeyera,Calophyllaceae,1,1
Kielmeyera membranacea,Kielmeyera,Calophyllaceae,1,2
Kielmeyera neglecta,Kielmeyera,Calophyllaceae,1,2
Kiewia perakensis,Kiewia,Araceae,1,2
Kiewia ridleyi,Kiewia,Araceae,1,2
Kigelia africana,Kigelia,Bignoniaceae,39,210
Kinabaluchloa nebulosa,Kinabaluchloa,Poaceae,1,3
Kinabaluchloa wrayi,Kinabaluchloa,Poaceae,1,3
Kingia australis,Kingia,Dasypogonaceae,1,1
Kirengeshoma palmata,Kirengeshoma,Hydrangeaceae,5,65
Kirkia leandrii,Kirkia,Kirkiaceae,1,59
Kitagawia baicalensis,Kitagawia,Apiaceae,3,8
Kitagawia formosana,Kitagawia,Apiaceae,1,134
Kitagawia komarovii,Kitagawia,Apiaceae,3,26
Kitagawia litoralis,Kitagawia,Apiaceae,1,4
Kitagawia praeruptora,Kitagawia,Apiaceae,1,1
Kitagawia terebinthacea,Kitagawia,Apiaceae,64,577
Kitaibela vitifolia,Kitaibela,Malvaceae,1,2
Kitamuria glehnii,Kitamuria,Asteraceae,16,1518
Kjellbergiodendron celebicum,Kjellbergiodendron,Myrtaceae,10,113
Klackenbergia condensata,Klackenbergia,Gentianaceae,1,10
Klackenbergia stricta,Klackenbergia,Gentianaceae,1,14
Klaineanthus gaboniae,Klaineanthus,Euphorbiaceae,2,8
Klaineanthus gabonii,Klaineanthus,Euphorbiaceae,2,94
Klainedoxa gabonensis,Klainedoxa,Irvingiaceae,1,1
Klaprothia fasciculata,Klaprothia,Loasaceae,6,26
Klarobelia anomala,Klarobelia,Annonaceae,1,1
Klasea centauroides,Klasea,Asteraceae,1,1
Klasea cerinthifolia,Klasea,Asteraceae,1,15
Klasea cretica,Klasea,Asteraceae,1,8
Klasea erucifolia,Klasea,Asteraceae,1,1
Klasea flavescens,Klasea,Asteraceae,2,25
Kleinhovia hospita,Kleinhovia,Malvaceae,73,992
Kleinia amaniensis,Kleinia,Asteraceae,1,3
Kleinia anteuphorbium,Kleinia,Asteraceae,1,1
Kleinia barbertonica,Kleinia,Asteraceae,2,2
Kleinia descoingsii,Kleinia,Asteraceae,1,13
Kleinia grandiflora,Kleinia,Asteraceae,1,1
Kleinia madagascariensis,Kleinia,Asteraceae,1,35
Kleinia neriifolia,Kleinia,Asteraceae,13,5402
Kleinia odora,Kleinia,Asteraceae,3,16
Kleinia scottii,Kleinia,Asteraceae,1,18
Klukia exilis,Klukia,Klukiaceae,1,5
Klukisporites foveolatus,Klukisporites,Schizaeaceae,1,1
Knautia arvensis,Knautia,Caprifoliaceae,295,96446
Knautia calycina,Knautia,Caprifoliaceae,1,17
Knautia collina,Knautia,Caprifoliaceae,2,3
Knautia dalmatica,Knautia,Caprifoliaceae,1,2
Knautia dipsacifolia,Knautia,Caprifoliaceae,1,1
Knautia drymeia,Knautia,Caprifoliaceae,1,1
Knautia illyrica,Knautia,Caprifoliaceae,1,1
Knautia integrifolia,Knautia,Caprifoliaceae,36,599
Knautia macedonica,Knautia,Caprifoliaceae,8,146
Knautia nevadensis,Knautia,Caprifoliaceae,1,3
Knautia orientalis,Knautia,Caprifoliaceae,2,2
Knema alvarezii,Knema,Myristicaceae,2,4
Knema andamanica,Knema,Myristicaceae,7,115
Knema ashtonii,Knema,Myristicaceae,2,66
Knema casearioides,Knema,Myristicaceae,1,9
Knema celebica,Knema,Myristicaceae,1,13
Knema cinerea,Knema,Myristicaceae,15,151
Knema communis,Knema,Myristicaceae,1,6
Knema conferta,Knema,Myristicaceae,8,65
Knema curtisii,Knema,Myristicaceae,6,132
Knema elmeri,Knema,Myristicaceae,2,17
Knema emmae,Knema,Myristicaceae,1,3
Knema furfuracea,Knema,Myristicaceae,4,23
Knema galeata,Knema,Myristicaceae,1,66
Knema glauca,Knema,Myristicaceae,10,214
Knema glaucescens,Knema,Myristicaceae,6,72
Knema globularia,Knema,Myristicaceae,10,30
Knema glomerata,Knema,Myristicaceae,20,112
Knema hirtella,Knema,Myristicaceae,1,51
Knema hookeriana,Knema,Myristicaceae,5,36
Knema intermedia,Knema,Myristicaceae,10,78
Knema kinabaluensis,Knema,Myristicaceae,1,55
Knema korthalsii,Knema,Myristicaceae,8,93
Knema kostermansiana,Knema,Myristicaceae,1,3
Knema krusemaniana,Knema,Myristicaceae,1,13
Knema kunstleri,Knema,Myristicaceae,5,96
Knema lampongensis,Knema,Myristicaceae,2,9
Knema latericia,Knema,Myristicaceae,7,289
Knema lateritica,Knema,Myristicaceae,1,1
Knema latifolia,Knema,Myristicaceae,4,220
Knema laurina,Knema,Myristicaceae,20,293
Knema linguiformis,Knema,Myristicaceae,2,50
Knema longepilosa,Knema,Myristicaceae,1,4
Knema losirensis,Knema,Myristicaceae,1,47
Knema lunduensis,Knema,Myristicaceae,2,56
Knema luteola,Knema,Myristicaceae,1,29
Knema malayana,Knema,Myristicaceae,2,10
Knema mamillata,Knema,Myristicaceae,1,5
Knema mandaharan,Knema,Myristicaceae,1,46
Knema matanensis,Knema,Myristicaceae,1,21
Knema membranifolia,Knema,Myristicaceae,1,38
Knema minima,Knema,Myristicaceae,1,10
Knema mogeana,Knema,Myristicaceae,1,50
Knema muscosa,Knema,Myristicaceae,1,4
Knema oblongata,Knema,Myristicaceae,4,94
Knema obovoidea,Knema,Myristicaceae,1,3
Knema pallens,Knema,Myristicaceae,3,75
Knema patentinervia,Knema,Myristicaceae,1,11
Knema pectinata,Knema,Myristicaceae,2,21
Knema pedicellata,Knema,Myristicaceae,1,15
Knema percoriacea,Knema,Myristicaceae,1,144
Knema piriformis,Knema,Myristicaceae,1,10
Knema pseudolaurina,Knema,Myristicaceae,3,5
Knema psilantha,Knema,Myristicaceae,1,10
Knema pubiflora,Knema,Myristicaceae,2,25
Knema pulchra,Knema,Myristicaceae,2,96
Knema riangensis,Knema,Myristicaceae,1,18
Knema rubens,Knema,Myristicaceae,4,24
Knema rufa,Knema,Myristicaceae,1,14
Knema scortechinii,Knema,Myristicaceae,1,11
Knema sericea,Knema,Myristicaceae,1,30
Knema steenisii,Knema,Myristicaceae,1,2
Knema stellata,Knema,Myristicaceae,6,33
Knema stenocarpa,Knema,Myristicaceae,2,8
Knema stenophylla,Knema,Myristicaceae,3,51
Knema stylosa,Knema,Myristicaceae,1,17
Knema subhirtella,Knema,Myristicaceae,1,48
Knema sumatrana,Knema,Myristicaceae,4,53
Knema tomentella,Knema,Myristicaceae,13,148
Knema tridactyla,Knema,Myristicaceae,1,36
Knema uliginosa,Knema,Myristicaceae,1,13
Knema viridis,Knema,Myristicaceae,1,10
Knema woodii,Knema,Myristicaceae,1,31
Knightia excelsa,Knightia,Proteaceae,14,12587
Kniphofia,Kniphofia,Asphodelaceae,1,1
Kniphofia ankaratrensis,Kniphofia,Asphodelaceae,1,26
Kniphofia caulescens,Kniphofia,Asphodelaceae,3,6
Kniphofia ensifolia,Kniphofia,Asphodelaceae,2,2
Kniphofia galpinii,Kniphofia,Asphodelaceae,1,1
Kniphofia gracilis,Kniphofia,Asphodelaceae,2,3
Kniphofia hirsuta,Kniphofia,Asphodelaceae,1,1
Kniphofia hybr,Kniphofia,Asphodelaceae,1,1
Kniphofia hybrida,Kniphofia,Asphodelaceae,2,2
Kniphofia linearifolia,Kniphofia,Asphodelaceae,3,18
Kniphofia pallidiflora,Kniphofia,Asphodelaceae,1,5
Kniphofia praecox,Kniphofia,Asphodelaceae,6,459
Kniphofia pumila,Kniphofia,Asphodelaceae,2,2
Kniphofia rooperi,Kniphofia,Asphodelaceae,1,2
Kniphofia rufa,Kniphofia,Asphodelaceae,1,1
Kniphofia umbrina,Kniphofia,Asphodelaceae,1,1
Kniphofia uvaria,Kniphofia,Asphodelaceae,47,2000
Knorria imbricata,Knorria,Cyclostigmataceae,1,1
Knorringia sibirica,Knorringia,Polygonaceae,1,5
Knowltonia crassifolia,Knowltonia,Ranunculaceae,1,184
Knoxia lineata,Knoxia,Rubiaceae,2,2
Knoxia platycarpa,Knoxia,Rubiaceae,1,7
Knoxia spicata,Knoxia,Rubiaceae,1,5
Knoxia sumatrensis,Knoxia,Rubiaceae,24,125
Knoxia zeylanica,Knoxia,Rubiaceae,1,3
Koanophyllon albicaule,Koanophyllon,Asteraceae,1,4
Koanophyllon atroglandulosum,Koanophyllon,Asteraceae,1,2
Koanophyllon ayapanoides,Koanophyllon,Asteraceae,1,13
Koanophyllon barahonense,Koanophyllon,Asteraceae,1,3
Koanophyllon bullescens,Koanophyllon,Asteraceae,1,4
Koanophyllon celtidifolia,Koanophyllon,Asteraceae,4,11
Koanophyllon chalceorithales,Koanophyllon,Asteraceae,1,1
Koanophyllon clementis,Koanophyllon,Asteraceae,1,4
Koanophyllon constanzae,Koanophyllon,Asteraceae,1,1
Koanophyllon dolicholepis,Koanophyllon,Asteraceae,1,13
Koanophyllon dolphinii,Koanophyllon,Asteraceae,1,2
Koanophyllon droserolepis,Koanophyllon,Asteraceae,1,1
Koanophyllon ekmanii,Koanophyllon,Asteraceae,1,2
Koanophyllon flavidulum,Koanophyllon,Asteraceae,1,1
Koanophyllon gabbii,Koanophyllon,Asteraceae,1,7
Koanophyllon gibbosum,Koanophyllon,Asteraceae,1,17
Koanophyllon gracilipes,Koanophyllon,Asteraceae,1,1
Koanophyllon grandiceps,Koanophyllon,Asteraceae,1,5
Koanophyllon grisebachianum,Koanophyllon,Asteraceae,1,3
Koanophyllon gundlachii,Koanophyllon,Asteraceae,1,1
Koanophyllon hammatocladum,Koanophyllon,Asteraceae,1,4
Koanophyllon heptaneurum,Koanophyllon,Asteraceae,1,1
Koanophyllon hidrodes,Koanophyllon,Asteraceae,1,1
Koanophyllon iteophyllum,Koanophyllon,Asteraceae,1,1
Koanophyllon jaegerianum,Koanophyllon,Asteraceae,1,1
Koanophyllon littorale,Koanophyllon,Asteraceae,1,2
Koanophyllon maestrense,Koanophyllon,Asteraceae,1,4
Koanophyllon microchaetum,Koanophyllon,Asteraceae,1,1
Koanophyllon minutifolium,Koanophyllon,Asteraceae,1,1
Koanophyllon monanthum,Koanophyllon,Asteraceae,1,1
Koanophyllon montanum,Koanophyllon,Asteraceae,1,6
Koanophyllon muricatum,Koanophyllon,Asteraceae,1,1
Koanophyllon nervosum,Koanophyllon,Asteraceae,2,4
Koanophyllon nudiflorum,Koanophyllon,Asteraceae,1,3
Koanophyllon obtusissimum,Koanophyllon,Asteraceae,2,5
Koanophyllon oligadenium,Koanophyllon,Asteraceae,1,1
Koanophyllon pachyneurum,Koanophyllon,Asteraceae,1,2
Koanophyllon paucicrenatum,Koanophyllon,Asteraceae,1,1
Koanophyllon peninsulare,Koanophyllon,Asteraceae,1,3
Koanophyllon polyodon,Koanophyllon,Asteraceae,1,43
Koanophyllon polystictum,Koanophyllon,Asteraceae,1,20
Koanophyllon prinodes,Koanophyllon,Asteraceae,1,2
Koanophyllon puberulum,Koanophyllon,Asteraceae,1,8
Koanophyllon rhexioides,Koanophyllon,Asteraceae,1,5
Koanophyllon sciatraphes,Koanophyllon,Asteraceae,1,5
Koanophyllon semicrenatum,Koanophyllon,Asteraceae,1,3
Koanophyllon simile,Koanophyllon,Asteraceae,1,4
Koanophyllon solidaginoides,Koanophyllon,Asteraceae,4,23
Koanophyllon tinctorium,Koanophyllon,Asteraceae,1,3
Koanophyllon villosum,Koanophyllon,Asteraceae,20,153
Koanophyllon wetmorei,Koanophyllon,Asteraceae,1,4
Koeberlinia spinosa,Koeberlinia,Koeberliniaceae,2,5
Koehneola repens,Koehneola,Asteraceae,1,2
Koehneria madagascariensis,Koehneria,Lythraceae,1,221
Koeleria,Koeleria,Poaceae,2,3
Koeleria albescens,Koeleria,Poaceae,6,293
Koeleria antarctica,Koeleria,Poaceae,8,423
Koeleria arduana,Koeleria,Poaceae,7,82
Koeleria arenaria,Koeleria,Poaceae,2,2
Koeleria asiatica,Koeleria,Poaceae,10,49
Koeleria askoldensis,Koeleria,Poaceae,3,12
Koeleria brevis,Koeleria,Poaceae,2,2
Koeleria capensis,Koeleria,Poaceae,1,1
Koeleria cheesemanii,Koeleria,Poaceae,2,128
Koeleria cristata,Koeleria,Poaceae,6,14
Koeleria cumingii,Koeleria,Poaceae,1,8
Koeleria drucei,Koeleria,Poaceae,2,25
Koeleria fueguina,Koeleria,Poaceae,2,6
Koeleria glauca,Koeleria,Poaceae,28,921
Koeleria inaequalis,Koeleria,Poaceae,2,10
Koeleria koidzumiana,Koeleria,Poaceae,1,11
Koeleria kurtzii,Koeleria,Poaceae,2,4
Koeleria lasiorhachis,Koeleria,Poaceae,2,74
Koeleria lepida,Koeleria,Poaceae,4,252
Koeleria loweana,Koeleria,Poaceae,1,4
Koeleria macrantha,Koeleria,Poaceae,89,33090
Koeleria nitidula,Koeleria,Poaceae,1,2
Koeleria novozelandica,Koeleria,Poaceae,2,252
Koeleria pyramidata,Koeleria,Poaceae,36,382
Koeleria riguorum,Koeleria,Poaceae,1,2
Koeleria serpentina,Koeleria,Poaceae,2,15
Koeleria spicata,Koeleria,Poaceae,216,4528
Koeleria splendens,Koeleria,Poaceae,5,29
Koeleria subalpestris,Koeleria,Poaceae,1,1
Koeleria tenella,Koeleria,Poaceae,2,111
Koeleria vallesiana,Koeleria,Poaceae,2,403
Koeleria vurilochensis,Koeleria,Poaceae,1,1
Koeleria youngii,Koeleria,Poaceae,2,387
Koellensteinia graminea,Koellensteinia,Orchidaceae,2,6
Koelpinia linearis,Koelpinia,Asteraceae,3,16
Koelreuteria bipinnata,Koelreuteria,Sapindaceae,5,33
Koelreuteria elegans,Koelreuteria,Sapindaceae,24,2502
Koelreuteria paniculata,Koelreuteria,Sapindaceae,31,3908
Koenigia ajanensis,Koenigia,Polygonaceae,5,19
Koenigia alpina,Koenigia,Polygonaceae,19,114
Koenigia campanulata,Koenigia,Polygonaceae,24,1359
Koenigia delicatula,Koenigia,Polygonaceae,1,1
Koenigia divaricata,Koenigia,Polygonaceae,10,24
Koenigia fennica,Koenigia,Polygonaceae,31,179
Koenigia filicaulis,Koenigia,Polygonaceae,2,37
Koenigia islandica,Koenigia,Polygonaceae,76,3857
Koenigia jurii,Koenigia,Polygonaceae,4,12
Koenigia lapathifolia,Koenigia,Polygonaceae,2,6
Koenigia mollis,Koenigia,Polygonaceae,4,30
Koenigia nepalensis,Koenigia,Polygonaceae,1,2
Koenigia ochreata,Koenigia,Polygonaceae,3,10
Koenigia ocreata,Koenigia,Polygonaceae,6,22
Koenigia polystachya,Koenigia,Polygonaceae,24,2447
Koenigia tripterocarpa,Koenigia,Polygonaceae,12,93
Koenigia weyrichii,Koenigia,Polygonaceae,26,646
Kohautia aspera,Kohautia,Rubiaceae,2,9
Kohautia caespitosa,Kohautia,Rubiaceae,5,21
Kohautia cynanchica,Kohautia,Rubiaceae,1,3
Kohautia grandiflora,Kohautia,Rubiaceae,4,4
Kohautia socotrana,Kohautia,Rubiaceae,1,19
Kohautia subverticillata,Kohautia,Rubiaceae,3,11
Kohautia tenuis,Kohautia,Rubiaceae,2,11
Kohleria amabilis,Kohleria,Gesneriaceae,7,11
Kohleria hirsuta,Kohleria,Gesneriaceae,7,19
Kohleria hondensis,Kohleria,Gesneriaceae,1,8
Kohleria spicata,Kohleria,Gesneriaceae,3,13
Kohleria tubiflora,Kohleria,Gesneriaceae,5,15
Koilodepas bantamense,Koilodepas,Euphorbiaceae,4,29
Koilodepas brevipes,Koilodepas,Euphorbiaceae,3,51
Koilodepas cordisepalum,Koilodepas,Euphorbiaceae,1,14
Koilodepas hainanense,Koilodepas,Euphorbiaceae,1,25
Koilodepas homaliifolium,Koilodepas,Euphorbiaceae,1,5
